question_id,configuration,selection_metric,combination,repeat,is_ensemble,overall_mae,balanced_mae,overall_mae_rank,balanced_mae_rank,mae_bin_0-20,n_bin_0-20,mae_bin_20-40,n_bin_20-40,mae_bin_40-60,n_bin_40-60,mae_bin_60-80,n_bin_60-80,mae_bin_80-100,n_bin_80-100
Q2,Mistral-Small-3.2 x Grid-Overlay,none,mean,40,False,7.3235064935064935,13.64709670474554,44.0,38.0,6.000696677384774,933,7.953703703703703,108,13.956521739130435,46,18.657894736842106,38,21.666666666666668,30
Q2,Mistral-Small-3.2 x Grid-Overlay,none,mean,41,False,7.3235064935064935,13.64709670474554,44.0,38.0,6.000696677384774,933,7.953703703703703,108,13.956521739130435,46,18.657894736842106,38,21.666666666666668,30
Q2,Mistral-Small-3.2 x Grid-Overlay,none,mean,42,False,7.3235064935064935,13.64709670474554,44.0,38.0,6.000696677384774,933,7.953703703703703,108,13.956521739130435,46,18.657894736842106,38,21.666666666666668,30
Q2,Mistral-Small-3.2 x Grid-Overlay,none,mean,43,False,7.3235064935064935,13.64709670474554,44.0,37.0,6.000696677384774,933,7.953703703703703,108,13.956521739130435,46,18.657894736842106,38,21.666666666666668,30
Q2,Mistral-Small-3.2 x Grid-Overlay,none,mean,44,False,7.3235064935064935,13.64709670474554,44.0,38.0,6.000696677384774,933,7.953703703703703,108,13.956521739130435,46,18.657894736842106,38,21.666666666666668,30
Q2,Mistral-Small-3.2 x Grid-Overlay,none,mean,45,False,7.3235064935064935,13.64709670474554,44.0,38.0,6.000696677384774,933,7.953703703703703,108,13.956521739130435,46,18.657894736842106,38,21.666666666666668,30
Q2,Mistral-Small-3.2 x Grid-Overlay,none,mean,46,False,7.3235064935064935,13.64709670474554,44.0,38.0,6.000696677384774,933,7.953703703703703,108,13.956521739130435,46,18.657894736842106,38,21.666666666666668,30
Q2,Mistral-Small-3.2 x Grid-Overlay,none,mean,47,False,7.3235064935064935,13.64709670474554,44.0,37.0,6.000696677384774,933,7.953703703703703,108,13.956521739130435,46,18.657894736842106,38,21.666666666666668,30
Q2,Mistral-Small-3.2 x Grid-Overlay,none,mean,48,False,7.3235064935064935,13.64709670474554,44.0,38.0,6.000696677384774,933,7.953703703703703,108,13.956521739130435,46,18.657894736842106,38,21.666666666666668,30
Q2,Mistral-Small-3.2 x Grid-Overlay,none,mean,49,False,7.3235064935064935,13.64709670474554,44.0,37.0,6.000696677384774,933,7.953703703703703,108,13.956521739130435,46,18.657894736842106,38,21.666666666666668,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,0,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,1,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,2,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,3,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,4,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,5,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,6,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,7,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,8,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,9,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,10,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,11,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,12,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,13,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,14,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,15,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,16,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,17,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,18,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,19,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,20,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,21,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,22,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,23,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,24,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,25,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,26,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,27,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,28,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,29,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,30,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,31,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,32,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,33,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,34,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,35,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,36,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,37,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,38,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,39,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,40,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,41,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,42,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,43,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,44,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,45,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,46,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,47,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,48,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Point-Hint,none,mean,49,False,6.560389610389611,14.048447263365551,31.0,42.0,4.917738478027865,933,8.36111111111111,108,14.173913043478262,46,18.789473684210527,38,24.0,30
Q2,Mistral-Small-3.2 x Short,none,mean,0,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,1,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,2,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,3,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,4,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,5,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,6,False,7.067229437229438,15.925771065126506,43.0,58.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,7,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,8,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,9,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,10,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,11,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,12,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,13,False,7.067229437229438,15.925771065126506,43.0,58.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,14,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,15,False,7.067229437229438,15.925771065126506,43.0,58.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,16,False,7.067229437229438,15.925771065126506,43.0,58.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,17,False,7.067229437229438,15.925771065126506,43.0,58.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,18,False,7.067229437229438,15.925771065126506,43.0,58.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,19,False,7.067229437229438,15.925771065126506,43.0,58.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,20,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,21,False,7.067229437229438,15.925771065126506,43.0,58.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,22,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,23,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,24,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,25,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,26,False,7.067229437229438,15.925771065126506,43.0,58.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,27,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,28,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,29,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,30,False,7.067229437229438,15.925771065126506,43.0,58.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,31,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,32,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,33,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,34,False,7.067229437229438,15.925771065126506,43.0,58.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,35,False,7.067229437229438,15.925771065126506,43.0,58.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,36,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,37,False,7.067229437229438,15.925771065126506,43.0,58.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,38,False,7.067229437229438,15.925771065126506,43.0,58.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,39,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,40,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,41,False,7.067229437229438,15.925771065126506,43.0,58.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,42,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,43,False,7.067229437229438,15.925771065126506,43.0,58.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,44,False,7.067229437229438,15.925771065126506,43.0,58.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,45,False,7.067229437229438,15.925771065126506,43.0,58.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,46,False,7.067229437229438,15.925771065126506,43.0,58.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,47,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,48,False,7.067229437229438,15.925771065126506,43.0,59.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Mistral-Small-3.2 x Short,none,mean,49,False,7.067229437229438,15.925771065126506,43.0,58.0,5.234351554126472,933,7.546296296296297,108,16.304347826086957,46,24.710526315789473,38,25.833333333333332,30
Q2,Qwen-2.5 x Detailed,none,mean,0,False,6.020822510822511,14.368528882359367,13.0,48.0,4.237995712754553,933,6.87962962962963,108,15.347826086956522,46,23.710526315789473,38,21.666666666666668,30
Q2,Qwen-2.5 x Detailed,none,mean,1,False,6.020822510822511,14.368528882359367,13.0,48.0,4.237995712754553,933,6.87962962962963,108,15.347826086956522,46,23.710526315789473,38,21.666666666666668,30
Q2,Qwen-2.5 x Detailed,none,mean,2,False,6.020822510822511,14.368528882359367,13.0,48.0,4.237995712754553,933,6.87962962962963,108,15.347826086956522,46,23.710526315789473,38,21.666666666666668,30
Q2,Qwen-2.5 x Detailed,none,mean,3,False,6.020822510822511,14.368528882359367,13.0,48.0,4.237995712754553,933,6.87962962962963,108,15.347826086956522,46,23.710526315789473,38,21.666666666666668,30
Q2,Qwen-2.5 x Detailed,none,mean,4,False,6.020822510822511,14.368528882359367,13.0,46.0,4.237995712754553,933,6.87962962962963,108,15.347826086956522,46,23.710526315789473,38,21.666666666666668,30
Q2,Qwen-2.5 x Detailed,none,mean,5,False,6.020822510822511,14.368528882359367,13.0,48.0,4.237995712754553,933,6.87962962962963,108,15.347826086956522,46,23.710526315789473,38,21.666666666666668,30
Q2,Qwen-2.5 x Detailed,none,mean,6,False,6.020822510822511,14.368528882359367,13.0,48.0,4.237995712754553,933,6.87962962962963,108,15.347826086956522,46,23.710526315789473,38,21.666666666666668,30
Q2,Qwen-2.5 x Detailed,none,mean,7,False,6.020822510822511,14.368528882359367,13.0,48.0,4.237995712754553,933,6.87962962962963,108,15.347826086956522,46,23.710526315789473,38,21.666666666666668,30
Q2,Qwen-2.5 x Detailed,none,mean,8,False,6.020822510822511,14.368528882359367,13.0,48.0,4.237995712754553,933,6.87962962962963,108,15.347826086956522,46,23.710526315789473,38,21.666666666666668,30
Q2,Qwen-2.5 x Detailed,none,mean,9,False,6.020822510822511,14.368528882359367,13.0,46.0,4.237995712754553,933,6.87962962962963,108,15.347826086956522,46,23.710526315789473,38,21.666666666666668,30
Q2,Qwen-2.5 x Detailed,none,mean,10,False,6.020822510822511,14.368528882359367,13.0,47.0,4.237995712754553,933,6.87962962962963,108,15.347826086956522,46,23.710526315789473,38,21.666666666666668,30
Q2,Qwen-2.5 x Detailed,none,mean,11,False,6.020822510822511,14.368528882359367,13.0,48.0,4.237995712754553,933,6.87962962962963,108,15.347826086956522,46,23.710526315789473,38,21.666666666666668,30
Q2,Qwen-2.5 x Detailed,none,mean,12,False,6.020822510822511,14.368528882359367,13.0,47.0,4.237995712754553,933,6.87962962962963,108,15.347826086956522,46,23.710526315789473,38,21.666666666666668,30
Q2,Qwen-2.5 x Detailed,none,mean,13,False,6.020822510822511,14.368528882359367,13.0,47.0,4.237995712754553,933,6.87962962962963,108,15.347826086956522,46,23.710526315789473,38,21.666666666666668,30
Q2,Qwen-2.5 x Detailed,none,mean,14,False,6.020822510822511,14.368528882359367,13.0,47.0,4.237995712754553,933,6.87962962962963,108,15.347826086956522,46,23.710526315789473,38,21.666666666666668,30
Q2,Qwen-2.5 x Detailed,none,mean,15,False,6.020822510822511,14.368528882359367,13.0,48.0,4.237995712754553,933,6.87962962962963,108,15.347826086956522,46,23.710526315789473,38,21.666666666666668,30
Q2,Qwen-2.5 x Detailed,none,mean,16,False,6.020822510822511,14.368528882359367,14.0,48.0,4.237995712754553,933,6.87962962962963,108,15.347826086956522,46,23.710526315789473,38,21.666666666666668,30
Q2,Qwen-2.5 x Detailed,none,mean,17,False,6.020822510822511,14.368528882359367,13.0,48.0,4.237995712754553,933,6.87962962962963,108,15.347826086956522,46,23.710526315789473,38,21.666666666666668,30
Q2,Qwen-2.5 x Detailed,none,mean,18,False,6.020822510822511,14.368528882359367,12.0,48.0,4.237995712754553,933,6.87962962962963,108,15.347826086956522,46,23.710526315789473,38,21.666666666666668,30
Q2,Qwen-2.5 x Detailed,none,mean,19,False,6.020822510822511,14.368528882359367,13.0,48.0,4.237995712754553,933,6.87962962962963,108,15.347826086956522,46,23.710526315789473,38,21.666666666666668,30
Q2,Qwen-2.5 x Detailed,none,mean,20,False,6.020822510822511,14.368528882359367,13.0,48.0,4.237995712754553,933,6.87962962962963,108,15.347826086956522,46,23.710526315789473,38,21.666666666666668,30
Q2,Qwen-2.5 x Detailed,none,mean,21,False,6.020822510822511,14.368528882359367,13.0,48.0,4.237995712754553,933,6.87962962962963,108,15.347826086956522,46,23.710526315789473,38,21.666666666666668,30
Q2,Qwen-2.5 x Detailed,none,mean,22,False,6.020822510822511,14.368528882359367,13.0,46.0,4.237995712754553,933,6.87962962962963,108,15.347826086956522,46,23.710526315789473,38,21.666666666666668,30
